DATE,BATTERY DISCHARGED (kWh),BATTERY CHARGED (kWh),SOLAR PRODUCTION (kWh),HOME CONSUMPTION (kWh),GRID EXPORTED (kWh),GRID IMPORTED (kWh),BATTERY LEVEL (%)
2021-12-16T08:00:00,0,2.03,2.06,0.94,0,0.9,46
2021-12-16T09:00:00,0,2.35,2.39,0.83,0,0.79,62
2021-12-16T10:00:00,0,1.41,1.44,1.07,0,1.04,73
2021-12-16T11:00:00,0,1.73,1.77,1.31,0,1.27,82
2021-12-16T12:00:00,0,1.06,1.08,1.33,0,1.31,91
2021-12-16T13:00:00,0,1.05,1.21,1.3,0,1.14,98
2021-12-16T14:00:00,0,0,0.59,1.28,0,0.69,100
2021-12-16T15:00:00,0,0,0.35,0.73,0,0.38,100
2021-12-16T16:00:00,1.89,0,0.09,1.9,0.52,0.44,93.5
2021-12-16T17:00:00,1.9,0,0,2.9,0,1,82
2021-12-16T18:00:00,1.87,0,0,2.17,0.01,0.31,70
2021-12-16T19:00:00,1.8,0,0,1.7,0.16,0.06,58
2021-12-16T20:00:00,1.72,0,0,1.52,0.23,0.04,46
2021-12-16T21:00:00,0,0,0,1.27,0,1.26,40
2021-12-16T22:00:00,0,0,0,0.93,0,0.93,40
2021-12-16T23:00:00,0,0,0,0.84,0,0.84,40
2021-12-17T00:00:00,0,0,0,0.8,0,0.8,40
2021-12-17T01:00:00,0,0,0,0.68,0,0.68,40
2021-12-17T02:00:00,0,0,0,0.82,0,0.82,40
2021-12-17T03:00:00,0,0,0,0.83,0,0.83,40
2021-12-17T04:00:00,0,0,0,0.8,0,0.8,40
2021-12-17T05:00:00,0,0,0,0.89,0,0.89,40
2021-12-17T06:00:00,0,0,0,0.85,0,0.85,40
2021-12-17T07:00:00,0,0.23,0.27,0.76,0,0.71,40
2021-12-17T08:00:00,0,2.17,2.21,0.87,0,0.83,47
2021-12-17T09:00:00,0,3.4,3.45,0.7,0,0.65,65
2021-12-17T10:00:00,0,3.89,4.19,0.54,0.21,0.45,88
2021-12-17T11:00:00,0,0.27,4.45,3.23,1.62,0.67,100
2021-12-17T12:00:00,0,0,4.43,3.65,1.05,0.26,100
2021-12-17T13:00:00,0,0,3.78,4.4,0.59,1.2,100
2021-12-17T14:00:00,0,0,2.92,2.27,1.09,0.44,100
2021-12-17T15:00:00,0,0,1.38,1.64,0.53,0.79,100
2021-12-17T16:00:00,1.89,0,0.07,0.84,1.12,0,93
2021-12-17T17:00:00,1.9,0,0,2.42,0.17,0.69,81
2021-12-17T18:00:00,1.8,0,0,2.05,0.04,0.28,70
2021-12-17T19:00:00,1.8,0,0,1.68,0.12,0,58
2021-12-17T20:00:00,1.71,0,0,1.71,0.07,0.06,46
2021-12-17T21:00:00,0,0,0,1.31,0,1.31,40
2021-12-17T22:00:00,0,0,0,0.83,0,0.83,40
2021-12-17T23:00:00,0,0,0,0.8,0,0.8,40
2021-12-18T00:00:00,0,0,0,0.8,0,0.8,40
2021-12-18T01:00:00,0,0,0,0.66,0,0.66,40
2021-12-18T02:00:00,0,0,0,0.81,0,0.81,40
2021-12-18T03:00:00,0,0,0,0.89,0,0.89,40
2021-12-18T04:00:00,0,0,0,0.8,0,0.8,40
2021-12-18T05:00:00,0,0,0,0.83,0,0.83,40
2021-12-18T06:00:00,0,0,0,0.87,0,0.87,40
2021-12-18T07:00:00,0,0.24,0.27,0.77,0,0.74,40
2021-12-18T08:00:00,0,2.18,2.23,0.92,0,0.87,47
2021-12-18T09:00:00,0,3.38,3.43,0.64,0,0.59,65
2021-12-18T10:00:00,0,3.93,4.19,0.52,0.17,0.42,88
2021-12-18T11:00:00,0,0.28,4.49,0.64,3.57,0,100
2021-12-18T12:00:00,0,0,4.41,1.22,3.19,0,100
2021-12-18T13:00:00,0,0,3.8,0.78,3.03,0,100
2021-12-18T14:00:00,0,0,2.96,1.71,1.39,0.14,100
2021-12-18T15:00:00,0,0,1.5,0.76,0.87,0.13,100
2021-12-18T16:00:00,1.89,0,0.06,1.09,0.87,0,93.5
2021-12-18T17:00:00,1.89,0,0,2.33,0.02,0.46,81.5
2021-12-18T18:00:00,1.8,0,0,2.25,0,0.45,70
2021-12-18T19:00:00,1.8,0,0,1.66,0.19,0.05,58
2021-12-18T20:00:00,1.71,0,0,1.18,0.53,0,46
2021-12-18T21:00:00,0,0,0,0.87,0,0.87,40
2021-12-18T22:00:00,0,0,0,0.73,0,0.73,40
2021-12-18T23:00:00,0,0,0,0.83,0,0.83,40
2021-12-19T00:00:00,0,0,0,0.79,0,0.79,40
2021-12-19T01:00:00,0,0,0,0.84,0,0.84,40
2021-12-19T02:00:00,0,0,0,0.86,0,0.86,40
2021-12-19T03:00:00,0,0,0,0.87,0,0.87,40
2021-12-19T04:00:00,0,0,0,0.88,0,0.88,40
2021-12-19T05:00:00,0,0,0,0.92,0,0.92,40
2021-12-19T06:00:00,0,0,0,0.88,0,0.88,40
2021-12-19T07:00:00,0,0.21,0.25,0.95,0,0.91,40
2021-12-19T08:00:00,0,2.18,2.22,1.04,0,0.99,47
2021-12-19T09:00:00,0,3.42,3.47,0.71,0,0.66,65
2021-12-19T10:00:00,0,3.94,4.28,0.6,0.22,0.48,88
2021-12-19T11:00:00,0,0.27,4.57,0.7,3.6,0,100
2021-12-19T12:00:00,0,0.06,4.5,0.6,3.84,0,100
2021-12-19T13:00:00,0,0.09,3.88,0.57,3.22,0,100
2021-12-19T14:00:00,0,0.01,2.98,0.94,2.03,0,100
2021-12-19T15:00:00,0,0,1.45,0.67,0.84,0.06,100
2021-12-19T16:00:00,1.89,0,0.09,1.14,0.84,0,94
2021-12-19T17:00:00,1.9,0,0,2.06,0.13,0.28,82
2021-12-19T18:00:00,1.85,0,0,2.56,0,0.71,70
2021-12-19T19:00:00,1.8,0,0,2.71,0,0.92,57.5
2021-12-19T20:00:00,1.68,0,0,1.91,0,0.24,46
2021-12-19T21:00:00,0,0,0,1.93,0,1.93,40
2021-12-19T22:00:00,0,0,0,1.68,0,1.68,40
2021-12-19T23:00:00,0,0,0,1.38,0,1.38,40
2021-12-20T00:00:00,0,0,0,1.32,0,1.32,40
2021-12-20T01:00:00,0,0,0,1.03,0,1.03,40
2021-12-20T02:00:00,0,0,0,1.04,0,1.04,40
2021-12-20T03:00:00,0,0,0,1.01,0,1.01,40
2021-12-20T04:00:00,0,0,0,0.99,0,0.99,40
2021-12-20T05:00:00,0,0,0,1.03,0,1.03,40
2021-12-20T06:00:00,0,0,0,1,0,1,40
2021-12-20T07:00:00,0,0.25,0.28,0.95,0,0.92,40
2021-12-20T08:00:00,0,2.35,2.39,0.92,0,0.88,47.5
2021-12-20T09:00:00,0,3.45,3.5,0.71,0,0.66,66
2021-12-20T10:00:00,0,3.67,3.71,0.63,0,0.59,88
2021-12-20T11:00:00,0,0.29,2.31,0.94,1.12,0.04,100
2021-12-20T12:00:00,0,0,3.24,1.02,2.21,0,100
2021-12-20T13:00:00,0,0,1.19,0.72,0.48,0.01,100
2021-12-20T14:00:00,0,0,1.47,1.1,0.47,0.1,100
2021-12-20T15:00:00,0,0,0.63,0.94,0.04,0.35,100
2021-12-20T16:00:00,1.89,0,0.07,1.69,0.37,0.09,94
2021-12-20T17:00:00,1.9,0,0,2.21,0.03,0.34,82
2021-12-20T18:00:00,1.87,0,0,2.24,0,0.37,70
2021-12-20T19:00:00,1.8,0,0,2.54,0.01,0.75,58
2021-12-20T20:00:00,1.72,0,0,2.17,0.03,0.48,46
2021-12-20T21:00:00,0,0,0,1.06,0,1.06,40
2021-12-20T22:00:00,0,0,0,0.88,0,0.88,40
2021-12-20T23:00:00,0,0,0,0.83,0,0.83,40
2021-12-21T00:00:00,0,0,0,0.81,0,0.81,40
2021-12-21T01:00:00,0,0,0,0.83,0,0.83,40
2021-12-21T02:00:00,0,0,0,0.88,0,0.88,40
2021-12-21T03:00:00,0,0,0,1.05,0,1.05,40
2021-12-21T04:00:00,0,0,0,0.8,0,0.8,40
2021-12-21T05:00:00,0,0,0,0.75,0,0.75,40
2021-12-21T06:00:00,0,0,0,0.79,0,0.79,40
2021-12-21T07:00:00,0,0.08,0.09,0.76,0,0.74,40
2021-12-21T08:00:00,0,0.33,0.35,0.78,0,0.76,41
2021-12-21T09:00:00,0,1.61,1.64,0.68,0,0.66,45
2021-12-21T10:00:00,0,3.61,3.66,0.55,0,0.5,63
2021-12-21T11:00:00,0,2.89,2.93,0.51,0,0.47,84
2021-12-21T12:00:00,0,1.5,2.32,0.57,0.54,0.29,99
2021-12-21T13:00:00,0,0,1.9,0.58,1.32,0,100
2021-12-21T14:00:00,0,0,1.08,0.6,0.48,0,100
2021-12-21T15:00:00,0,0,0.69,0.71,0.17,0.18,100
2021-12-21T16:00:00,1.89,0,0.16,1.17,0.89,0,94
2021-12-21T17:00:00,1.9,0,0,1.86,0.11,0.07,82
2021-12-21T18:00:00,1.83,0,0,2.12,0.04,0.32,70
2021-12-21T19:00:00,1.8,0,0,1.8,0.12,0.12,58
2021-12-21T20:00:00,1.71,0,0,1.78,0.06,0.13,46
2021-12-21T21:00:00,0,0,0,1.37,0,1.36,40
2021-12-21T22:00:00,0,0,0,0.72,0,0.72,40
2021-12-21T23:00:00,0,0,0,0.87,0,0.87,40
2021-12-22T00:00:00,0,0,0,0.84,0,0.84,40
2021-12-22T01:00:00,0,0,0,0.74,0,0.74,40
2021-12-22T02:00:00,0,0,0,0.86,0,0.86,40
2021-12-22T03:00:00,0,0,0,1,0,1,40
2021-12-22T04:00:00,0,0,0,0.82,0,0.82,40
2021-12-22T05:00:00,0,0,0,0.84,0,0.84,40
2021-12-22T06:00:00,0,0,0,0.82,0,0.82,40
2021-12-22T07:00:00,0,0.07,0.1,0.84,0,0.8,40
2021-12-22T08:00:00,0,0.41,0.43,1.25,0,1.23,41
2021-12-22T09:00:00,0,0.62,0.64,1.45,0,1.42,45
2021-12-22T10:00:00,0,1.08,1.09,0.81,0,0.8,49
2021-12-22T11:00:00,0,1.63,1.65,0.71,0,0.69,56
2021-12-22T12:00:00,0,1.22,1.23,0.95,0,0.93,67
2021-12-22T13:00:00,0,0.68,0.7,1.05,0,1.03,74
2021-12-22T14:00:00,0,0.4,0.42,0.7,0,0.69,78
2021-12-22T15:00:00,0,0.16,0.18,0.86,0,0.84,79
2021-12-22T16:00:00,1.2,0,0.02,3.45,0,2.23,75
2021-12-22T17:00:00,1.2,0,0,2.59,0,1.39,68
2021-12-22T18:00:00,1.2,0,0,2.8,0,1.6,60
2021-12-22T19:00:00,1.2,0,0,1.95,0,0.75,52
2021-12-22T20:00:00,1.2,0,0,1.89,0,0.69,44
2021-12-22T21:00:00,0,0,0,1.47,0,1.47,40
2021-12-22T22:00:00,0,0,0,0.56,0,0.56,40
2021-12-22T23:00:00,0,0,0,0.72,0,0.72,40
2021-12-23T00:00:00,0,0,0,0.68,0,0.68,40
2021-12-23T01:00:00,0,0,0,0.62,0,0.62,40
2021-12-23T02:00:00,0,0,0,0.74,0,0.74,40
2021-12-23T03:00:00,0,0,0,0.72,0,0.72,40
2021-12-23T04:00:00,0,0,0,0.7,0,0.7,40
2021-12-23T05:00:00,0,0,0,0.69,0,0.69,40
2021-12-23T06:00:00,0,0,0,0.72,0,0.72,40
2021-12-23T07:00:00,0,0,0,0.92,0,0.92,40
2021-12-23T08:00:00,0,0.02,0.05,0.96,0,0.93,40
2021-12-23T09:00:00,0,0.06,0.1,1,0,0.95,40
2021-12-23T10:00:00,0,0.1,0.12,1.03,0,1.01,41
2021-12-23T11:00:00,0,0.12,0.13,1.36,0,1.35,41
2021-12-23T12:00:00,0,0.05,0.1,1.47,0,1.42,41
2021-12-23T13:00:00,0,0.07,0.09,1.49,0,1.47,42
2021-12-23T14:00:00,0,0.01,0.04,1.35,0,1.32,42
2021-12-23T15:00:00,0,0,0.04,1.23,0,1.19,42
2021-12-23T16:00:00,0,0,0,1.45,0,1.45,42
2021-12-23T17:00:00,0,0,0,1.69,0,1.69,42
2021-12-23T18:00:00,0,0,0,1.86,0,1.86,42
2021-12-23T19:00:00,0,0,0,1.51,0,1.51,42
2021-12-23T20:00:00,0,0,0,1.33,0,1.33,42
2021-12-23T21:00:00,0,0,0,0.77,0,0.77,42
2021-12-23T22:00:00,0,0,0,0.72,0,0.72,42
2021-12-23T23:00:00,0,0,0,0.75,0,0.75,42
2021-12-24T00:00:00,0,0,0,0.86,0,0.86,42
2021-12-24T01:00:00,0,0,0,0.74,0,0.74,42
2021-12-24T02:00:00,0,0,0,0.78,0,0.78,42
2021-12-24T03:00:00,0,0,0,0.75,0,0.75,42
2021-12-24T04:00:00,0,0,0,0.74,0,0.74,42
2021-12-24T05:00:00,0,0,0,0.75,0,0.75,42
2021-12-24T06:00:00,0,0,0,0.82,0,0.82,42
2021-12-24T07:00:00,0,0.13,0.16,0.76,0,0.73,42
2021-12-24T08:00:00,0,1.2,1.22,1.17,0,1.14,45
2021-12-24T09:00:00,0,3.38,3.42,0.98,0,0.93,59
2021-12-24T10:00:00,0,3.97,4.02,0.82,0,0.77,83
2021-12-24T11:00:00,0,1.3,4.16,1.75,1.49,0.37,99
2021-12-24T12:00:00,0,0,3.85,2.31,1.85,0.31,100
2021-12-24T13:00:00,0,0,4.1,2.17,1.93,0,100
2021-12-24T14:00:00,0,0,3.11,1.89,1.54,0.32,100
2021-12-24T15:00:00,0,0,1.22,1.26,0.47,0.51,100
2021-12-24T16:00:00,1.89,0,0.26,1.56,1.01,0.42,93.5
2021-12-24T17:00:00,1.9,0,0,2.22,0.04,0.35,81
2021-12-24T18:00:00,1.81,0,0,2.34,0,0.53,69.5
2021-12-24T19:00:00,1.8,0,0,3.07,0,1.27,58
2021-12-24T20:00:00,1.69,0,0,2.03,0.02,0.36,46
2021-12-24T21:00:00,0,0,0,1.49,0,1.49,40
2021-12-24T22:00:00,0,0,0,1.21,0,1.21,40
2021-12-24T23:00:00,0,0,0,0.83,0,0.83,40
2021-12-25T00:00:00,0,0,0,0.73,0,0.73,40
2021-12-25T01:00:00,0,0,0,0.75,0,0.75,40
2021-12-25T02:00:00,0,0,0,0.83,0,0.83,40
2021-12-25T03:00:00,0,0,0,0.68,0,0.68,40
2021-12-25T04:00:00,0,0,0,0.8,0,0.8,40
2021-12-25T05:00:00,0,0,0,0.78,0,0.78,40
2021-12-25T06:00:00,0,0,0,0.87,0,0.87,40
2021-12-25T07:00:00,0,0.03,0.04,1,0,0.99,40
2021-12-25T08:00:00,0,0.54,0.57,1.39,0,1.35,41
2021-12-25T09:00:00,0,1.18,1.2,1.95,0,1.93,47
2021-12-25T10:00:00,0,0.6,0.62,1.31,0,1.29,53
2021-12-25T11:00:00,0,0.84,0.86,1.3,0,1.28,57
2021-12-25T12:00:00,0,1.5,1.53,1.43,0,1.4,63
2021-12-25T13:00:00,0,2.02,2.05,1.39,0,1.35,73
2021-12-25T14:00:00,0,1.45,1.49,1.33,0,1.29,87.5
2021-12-25T15:00:00,0,0.47,0.49,1.23,0,1.21,91
2021-12-25T16:00:00,1.69,0,0.13,1.27,0.58,0.03,87
2021-12-25T17:00:00,1.7,0,0,1.7,0.1,0.1,77
2021-12-25T18:00:00,1.6,0,0,1.93,0.03,0.36,66
2021-12-25T19:00:00,1.6,0,0,1.57,0.18,0.15,56
2021-12-25T20:00:00,1.54,0,0,0.95,0.59,0,45
2021-12-25T21:00:00,0,0,0,0.82,0,0.82,40
2021-12-25T22:00:00,0,0,0,0.86,0,0.86,40
2021-12-25T23:00:00,0,0,0,0.75,0,0.75,40
2021-12-26T00:00:00,0,0,0,0.79,0,0.79,40
2021-12-26T01:00:00,0,0,0,0.95,0,0.95,40
2021-12-26T02:00:00,0,0,0,0.86,0,0.86,40
2021-12-26T03:00:00,0,0,0,0.89,0,0.89,40
2021-12-26T04:00:00,0,0,0,0.95,0,0.95,40
2021-12-26T05:00:00,0,0,0,0.79,0,0.79,40
2021-12-26T06:00:00,0,0,0,0.86,0,0.86,40
2021-12-26T07:00:00,0,0.18,0.21,0.88,0,0.85,40
2021-12-26T08:00:00,0,2.07,2.11,1.15,0,1.12,46
2021-12-26T09:00:00,0,3.36,3.41,0.71,0,0.66,64
2021-12-26T10:00:00,0,4.07,4.22,0.73,0.07,0.65,87
2021-12-26T11:00:00,0,0.35,4.5,0.8,3.34,0,100
2021-12-26T12:00:00,0,0,4.52,0.82,3.7,0,100
2021-12-26T13:00:00,0,0,3.91,0.62,3.29,0,100
2021-12-26T14:00:00,0,0,3.08,0.59,2.49,0,100
2021-12-26T15:00:00,0,0,1.57,0.63,0.99,0.04,100
2021-12-26T16:00:00,1.89,0,0.09,1.05,0.96,0.03,93.5
2021-12-26T17:00:00,1.9,0,0,1.65,0.3,0.04,81.5
2021-12-26T18:00:00,1.81,0,0,1.47,0.34,0,70
2021-12-26T19:00:00,1.8,0,0,1.14,0.66,0,58
2021-12-26T20:00:00,1.72,0,0,1.05,0.67,0,46
2021-12-26T21:00:00,0,0,0,0.76,0,0.76,40
2021-12-26T22:00:00,0,0,0,1.12,0,1.12,40
2021-12-26T23:00:00,0,0,0,0.94,0,0.94,40
2021-12-27T00:00:00,0,0,0,0.96,0,0.96,40
2021-12-27T01:00:00,0,0,0,0.92,0,0.92,40
2021-12-27T02:00:00,0,0,0,0.95,0,0.95,40
2021-12-27T03:00:00,0,0,0,0.98,0,0.98,40
2021-12-27T04:00:00,0,0,0,0.98,0,0.98,40
2021-12-27T05:00:00,0,0,0,0.96,0,0.96,40
2021-12-27T06:00:00,0,0,0,1,0,1,40
2021-12-27T07:00:00,0,0.28,0.3,1.25,0,1.24,40
2021-12-27T08:00:00,0,0.42,0.45,1.44,0,1.41,43
2021-12-27T09:00:00,0,0.63,0.66,1.06,0,1.03,46
2021-12-27T10:00:00,0,0.6,0.63,0.8,0,0.77,50
2021-12-27T11:00:00,0,0.34,0.38,0.77,0,0.73,52
2021-12-27T12:00:00,0,1.27,1.3,0.83,0,0.8,59
2021-12-27T13:00:00,0,0.42,0.45,1.8,0,1.77,63
2021-12-27T14:00:00,0,0.19,0.24,1.14,0,1.1,65
2021-12-27T15:00:00,0,0.98,1,0.66,0,0.63,69
2021-12-27T16:00:00,1,0,0.18,0.97,0.32,0.12,68
2021-12-27T17:00:00,1,0,0,2.19,0,1.19,62
2021-12-27T18:00:00,1,0,0,2.08,0,1.08,55
2021-12-27T19:00:00,0.9,0,0,1.77,0,0.86,49
2021-12-27T20:00:00,0.88,0,0,1.65,0,0.77,43
2021-12-27T21:00:00,0,0,0,1.08,0,1.08,40
2021-12-27T22:00:00,0,0,0,0.84,0,0.84,40
2021-12-27T23:00:00,0,0,0,0.88,0,0.88,40
2021-12-28T00:00:00,0,0,0,0.88,0,0.88,40
2021-12-28T01:00:00,0,0,0,0.86,0,0.86,40
2021-12-28T02:00:00,0,0,0,1.06,0,1.06,40
2021-12-28T03:00:00,0,0,0,0.94,0,0.94,40
2021-12-28T04:00:00,0,0,0,0.84,0,0.84,40
2021-12-28T05:00:00,0,0,0,0.94,0,0.94,40
2021-12-28T06:00:00,0,0,0,0.91,0,0.91,40
2021-12-28T07:00:00,0,0.2,0.22,0.98,0,0.95,40
2021-12-28T08:00:00,0,2.05,2.09,1.25,0,1.22,47
2021-12-28T09:00:00,0,3.42,3.47,0.66,0,0.61,64
2021-12-28T10:00:00,0,3.99,4.38,1.48,0.25,1.34,88
2021-12-28T11:00:00,0,0.32,4.58,2.34,2.08,0.16,100
2021-12-28T12:00:00,0,0,4.55,1.76,2.79,0,100
2021-12-28T13:00:00,0,0,4.05,2.42,1.63,0,100
2021-12-28T14:00:00,0,0,3.13,1.03,2.09,0,100
2021-12-28T15:00:00,0,0,1.74,1.01,0.79,0.06,100
2021-12-28T16:00:00,1.89,0,0.11,1.84,0.6,0.43,93.5
2021-12-28T17:00:00,1.9,0,0,2.18,0.01,0.29,81
2021-12-28T18:00:00,1.89,0,0,2.08,0,0.19,69.5
2021-12-28T19:00:00,1.8,0,0,1.62,0.22,0.04,57.5
2021-12-28T20:00:00,1.7,0,0,1.16,0.56,0.02,46
2021-12-28T21:00:00,0,0,0,1.18,0,1.18,40
2021-12-28T22:00:00,0,0,0,0.89,0,0.89,40
2021-12-28T23:00:00,0,0,0,0.83,0,0.83,40
2021-12-29T00:00:00,0,0,0,0.85,0,0.85,40
2021-12-29T01:00:00,0,0,0,0.87,0,0.87,40
2021-12-29T02:00:00,0,0,0,0.9,0,0.9,40
2021-12-29T03:00:00,0,0,0,0.82,0,0.82,40
2021-12-29T04:00:00,0,0,0,0.88,0,0.88,40
2021-12-29T05:00:00,0,0,0,0.85,0,0.85,40
2021-12-29T06:00:00,0,0,0,0.84,0,0.84,40
2021-12-29T07:00:00,0,0.03,0.05,0.87,0,0.85,40
2021-12-29T08:00:00,0,0.33,0.36,1.02,0,1,41
2021-12-29T09:00:00,0,0.45,0.47,1.06,0,1.04,43
2021-12-29T10:00:00,0,0.66,0.68,1.01,0,0.99,47
2021-12-29T11:00:00,0,0.99,1.01,1.02,0,1,52
2021-12-29T12:00:00,0,1.13,1.15,1.11,0,1.09,58.5
2021-12-29T13:00:00,0,1,1.02,0.87,0,0.85,65
2021-12-29T14:00:00,0,0.6,0.63,1.01,0,0.98,70
2021-12-29T15:00:00,0,0.23,0.26,0.82,0,0.79,73
2021-12-29T16:00:00,1,0,0.04,1.22,0.06,0.24,70
2021-12-29T17:00:00,1,0,0,1.66,0.01,0.68,63
2021-12-29T18:00:00,1,0,0,2.63,0,1.63,56
2021-12-29T19:00:00,1,0,0,2.22,0,1.22,50
2021-12-29T20:00:00,0.91,0,0,1.4,0,0.49,43
2021-12-29T21:00:00,0,0,0,1.46,0,1.46,41
2021-12-29T22:00:00,0,0,0,1.51,0,1.51,41
2021-12-29T23:00:00,0,0,0,1.15,0,1.15,41
2021-12-30T00:00:00,0,0,0,0.91,0,0.91,41
2021-12-30T01:00:00,0,0,0,0.75,0,0.75,41
2021-12-30T02:00:00,0,0,0,0.7,0,0.7,41
2021-12-30T03:00:00,0,0,0,0.83,0,0.83,41
2021-12-30T04:00:00,0,0,0,0.82,0,0.82,41
2021-12-30T05:00:00,0,0,0,0.71,0,0.71,41
2021-12-30T06:00:00,0,0,0,0.8,0,0.8,41
2021-12-30T07:00:00,0,0.09,0.12,0.98,0,0.95,41
2021-12-30T08:00:00,0,0.5,0.54,1.03,0,0.99,42
2021-12-30T09:00:00,0,0.77,0.79,1.21,0,1.19,46
2021-12-30T10:00:00,0,1.67,1.7,0.82,0,0.79,54
2021-12-30T11:00:00,0,0.75,0.77,0.72,0,0.71,62
2021-12-30T12:00:00,0,0.37,0.4,0.86,0,0.82,64
2021-12-30T13:00:00,0,0.9,0.91,0.94,0,0.92,69
2021-12-30T14:00:00,0,1.55,1.57,0.62,0,0.6,76
2021-12-30T15:00:00,0,0.98,1,0.58,0,0.56,85
2021-12-30T16:00:00,1.5,0,0.04,1.18,0.41,0.05,82
2021-12-30T17:00:00,1.49,0,0,1.3,0.24,0.05,73
2021-12-30T18:00:00,1.43,0,0,1.59,0,0.17,63
2021-12-30T19:00:00,1.4,0,0,1.59,0.01,0.2,54
2021-12-30T20:00:00,1.35,0,0,1.6,0.04,0.28,45
2021-12-30T21:00:00,0,0,0,0.87,0,0.87,41
2021-12-30T22:00:00,0,0,0,0.9,0,0.9,41
2021-12-30T23:00:00,0,0,0,0.8,0,0.8,41
2021-12-31T00:00:00,0,0,0,0.83,0,0.83,41
2021-12-31T01:00:00,0,0,0,0.86,0,0.86,41
2021-12-31T02:00:00,0,0,0,0.9,0,0.9,41
2021-12-31T03:00:00,0,0,0,0.82,0,0.82,41
2021-12-31T04:00:00,0,0,0,0.82,0,0.82,41
2021-12-31T05:00:00,0,0,0,0.85,0,0.85,41
2021-12-31T06:00:00,0,0,0,0.85,0,0.85,41
2021-12-31T07:00:00,0,0.15,0.18,1,0,0.97,40
2021-12-31T08:00:00,0,1.97,2.01,0.63,0,0.59,46
2021-12-31T09:00:00,0,3.23,3.28,0.58,0,0.53,63
2021-12-31T10:00:00,0,3.99,4.04,0.78,0,0.73,85
2021-12-31T11:00:00,0,0.7,4.53,1.58,2.29,0.04,99
2021-12-31T12:00:00,0,0,4.58,2.41,2.17,0,100
2021-12-31T13:00:00,0,0,3.99,2.43,1.58,0.03,100
2021-12-31T14:00:00,0,0,2.88,0.93,1.97,0.02,100
2021-12-31T15:00:00,0,0,1.49,0.87,0.7,0.07,100
2021-12-31T16:00:00,1.89,0,0.14,1.02,1.02,0,93.5
2021-12-31T17:00:00,1.9,0,0,2.52,0.28,0.9,81
2021-12-31T18:00:00,1.87,0,0,2.06,0.13,0.32,69
2021-12-31T19:00:00,1.8,0,0,2.02,0.03,0.25,57
2021-12-31T20:00:00,1.7,0,0,1.82,0.06,0.18,46
2021-12-31T21:00:00,0,0,0,1.61,0,1.61,40
2021-12-31T22:00:00,0,0,0,1.07,0,1.07,40
2021-12-31T23:00:00,0,0,0,0.86,0,0.86,40
2022-01-01T00:00:00,0,0,0,0.89,0,0.89,40
2022-01-01T01:00:00,0,0,0,0.87,0,0.87,40
2022-01-01T02:00:00,0,0,0,0.92,0,0.92,40
2022-01-01T03:00:00,0,0,0,0.92,0,0.92,40
2022-01-01T04:00:00,0,0,0,0.77,0,0.77,40
2022-01-01T05:00:00,0,0,0,0.94,0,0.94,40
2022-01-01T06:00:00,0,0,0,0.96,0,0.96,40
2022-01-01T07:00:00,0,0.18,0.2,0.98,0,0.95,40
2022-01-01T08:00:00,0,2.01,2.05,1.76,0,1.72,46
2022-01-01T09:00:00,0,3.31,3.36,1.39,0,1.34,63
2022-01-01T10:00:00,0,4.16,4.21,0.83,0,0.78,86
2022-01-01T11:00:00,0,0.37,4.52,0.85,3.31,0,100
2022-01-01T12:00:00,0,0,4.52,1.91,2.61,0,100
2022-01-01T13:00:00,0,0,3.98,1.44,2.59,0.04,100
2022-01-01T14:00:00,0,0,3.12,1.54,1.71,0.13,100
2022-01-01T15:00:00,0,0,1.71,0.76,1.01,0.06,100
2022-01-01T16:00:00,1.89,0,0.13,0.89,1.23,0.1,93.5
2022-01-01T17:00:00,1.9,0,0,2.1,0.43,0.64,81
2022-01-01T18:00:00,1.84,0,0,1.43,0.41,0,69
2022-01-01T19:00:00,1.8,0,0,1.13,0.67,0,57.5
2022-01-01T20:00:00,1.69,0,0,1.19,0.51,0,46
2022-01-01T21:00:00,0,0,0,1.03,0,1.03,40
2022-01-01T22:00:00,0,0,0,0.91,0,0.91,40
2022-01-01T23:00:00,0,0,0,0.8,0,0.8,40
2022-01-02T00:00:00,0,0,0,0.85,0,0.85,40
2022-01-02T01:00:00,0,0,0,0.79,0,0.79,40
2022-01-02T02:00:00,0,0,0,0.84,0,0.84,40
2022-01-02T03:00:00,0,0,0,0.81,0,0.81,40
2022-01-02T04:00:00,0,0,0,0.88,0,0.88,40
2022-01-02T05:00:00,0,0,0,0.83,0,0.83,40
2022-01-02T06:00:00,0,0,0,0.88,0,0.88,40
2022-01-02T07:00:00,0,0.16,0.2,0.91,0,0.88,40
2022-01-02T08:00:00,0,2.03,2.07,1.01,0,0.97,46
2022-01-02T09:00:00,0,3.33,3.38,0.76,0,0.71,63
2022-01-02T10:00:00,0,4.13,4.19,0.73,0,0.67,86
2022-01-02T11:00:00,0,0.35,4.56,0.68,3.53,0,100
2022-01-02T12:00:00,0,0,4.65,0.69,3.96,0,100
2022-01-02T13:00:00,0,0,4.04,1.36,2.68,0,100
2022-01-02T14:00:00,0,0,3.17,2.44,1.12,0.39,100
2022-01-02T15:00:00,0,0,1.76,2.52,0.44,1.2,100
2022-01-02T16:00:00,1.89,0,0.1,2.68,0.18,0.86,94
2022-01-02T17:00:00,1.9,0,0,2.69,0.11,0.9,82
